Date,companyid,DayOpen,DayClose
2020-12-07,9,229,226.449996948242
2020-12-08,9,229.009994506836,228.940002441406
2020-12-09,9,229.779998779297,229.850006103516
2020-12-10,9,229.619995117188,228.160003662109
2020-12-11,9,226.470001220703,227.399993896484
2020-12-14,9,229.479995727539,229.460006713867
2020-12-15,9,229.009994506836,230.529998779297
2020-12-16,9,229.990005493164,228.440002441406
2020-12-17,9,229.119995117188,231.240005493164
2020-12-18,9,232.039993286133,228.490005493164
2020-12-21,9,225.679992675781,227.309997558594
2020-12-22,9,225.720001220703,220.990005493164
2020-12-23,9,221.479995727539,222.940002441406
2020-12-24,9,223.240005493164,222.929992675781
2020-12-28,9,223.029998779297,223.649993896484
2020-12-29,9,225.880004882813,226.869995117188
2020-12-30,9,227.979995727539,227.169998168945
2020-12-31,9,227.309997558594,229.919998168945
2021-01-04,9,231.25,226.660003662109
2021-01-05,9,226.940002441406,227.759994506836
2021-01-06,9,225,233.25
2021-01-07,9,231.860000610352,234.020004272461
2021-01-08,9,235.529998779297,238.490005493164
2021-01-11,9,240,237.570007324219
2021-01-12,9,237.119995117188,236.589996337891
2021-01-13,9,235.990005493164,237.580001831055
2020-10-13,10,147.97177977688,147.336196899414
2020-10-14,10,147.793035591968,147.078002929688
2020-10-15,10,146.462262724352,146.174270629883
2020-10-16,10,146.581453311631,147.078002929688
2020-10-19,10,147.505020497026,143.324081420898
2020-10-20,10,143.661731750874,143.552490234375
2020-10-21,10,143.125458859919,142.936767578125
2020-10-22,10,143.165192664183,144.078842163086
2020-10-23,10,144.873314809595,144.237731933594
2020-10-26,10,143.433318637818,142.976501464844
2020-10-27,10,142.748079918577,142.162139892578
2020-10-28,10,140.454019210403,137.405212402344
2020-10-29,10,137.047694086588,136.243286132813
2020-10-30,10,135.736793077017,136.163833618164
2020-11-02,10,138.020917504928,137.732925415039
2020-11-03,10,139.053750212894,137.544235229492
2020-11-04,10,138.527409241144,138.438018798828
2020-11-05,10,139.580104388759,138.795547485352
2020-11-06,10,139.431116805269,141.268356323242
2020-11-09,10,147.405703910918,145.071929931641
2020-11-10,10,146.233853447295,147.256744384766
2020-11-11,10,148.14060082321,146.780059814453
2020-11-12,10,146.591370469816,147.276611328125
2020-11-13,10,148.061162108228,148.865570068359
2020-11-16,10,149.878530060564,149.809020996094
2020-11-17,10,148.964874851371,148.319366455078
2020-11-18,10,147.84267617519,146.35302734375
2020-11-19,10,146.283518042209,146.124618530273
2020-11-20,10,146.03524700712,145.350006103516
2020-11-23,10,146.009994506836,143.869995117188
2020-11-24,10,144,143.869995117188
2020-11-25,10,144.059997558594,143.679992675781
2020-11-27,10,144.5,144
2020-11-30,10,144.229995727539,144.679992675781
2020-12-01,10,146.289993286133,147.449996948242
2020-12-02,10,147.850006103516,148.139999389648
2020-12-03,10,148.039993286133,149
2020-12-04,10,149.789993286133,150.270004272461
2020-12-07,10,149.350006103516,148.970001220703
2020-12-08,10,150,151.550003051758
2020-12-09,10,152.830001831055,153.100006103516
2020-12-10,10,152.820007324219,152.25
2020-12-11,10,151.529998779297,152.949996948242
2020-12-14,10,153.25,149.070007324219
2020-12-15,10,150,150.570007324219
2020-12-16,10,150.199996948242,149.669998168945
2020-12-17,10,150.089996337891,153.619995117188
2020-12-18,10,153.649993896484,154.509994506836
2020-12-21,10,152.009994506836,153.020004272461
2020-12-22,10,152.399993896484,152.720001220703
2020-12-23,10,152.800003051758,151.940002441406
2020-12-24,10,151.850006103516,152.470001220703
2020-12-28,10,153.320007324219,153.190002441406
2020-12-29,10,154.110000610352,154.139999389648
2020-12-30,10,154.740005493164,156.050003051758
2020-12-31,10,156.529998779297,157.380004882813
2021-01-04,10,157.240005493164,156.5
2021-01-05,10,156.25,158.339996337891
2021-01-06,10,157.240005493164,159.830001831055
2021-01-07,10,159,160.369995117188
2021-01-08,10,160.509994506836,160.039993286133
2021-01-11,10,160.559997558594,159.369995117188
2021-01-12,10,159.149993896484,158.130004882813
2021-01-13,10,158.229995727539,157.997497558594
2020-10-13,11,79.6708454118896,80.0776290893555
2020-10-14,11,80.2165285909123,79.8791961669922
2020-10-15,11,79.1747592075987,78.4405517578125
2020-10-16,11,78.6786826026501,79.2045288085938
2020-10-19,11,79.4922554185286,78.0536117553711
2020-10-20,11,78.3512659049371,77.6567459106445
2020-10-21,11,77.6468267404589,77.4583129882813
2020-10-22,11,77.4880747468892,78.5893783569336
2020-10-23,11,78.6389950967803,79.2045288085938
2020-10-26,11,78.7084410170887,78.2222747802734
2020-10-27,11,78.3115741758006,77.3789367675781
2020-10-28,11,76.5256758789328,75.583122253418
2020-10-29,11,75.5731998629047,75.2953948974609
2020-10-30,11,74.7893861229966,74.620719909668
2020-11-02,11,75.851005641576,76.1089706420898
2020-11-03,11,76.8630154965158,76.3173217773438
2020-11-04,11,79.3136622404383,79.9883346557617
2020-11-05,11,81.4170522274571,79.82958984375
2020-11-06,11,78.8274959026517,79.7303695678711
2020-11-09,11,84.1157427012677,79.8692779541016
2020-11-10,11,81.139243594505,80.474494934082
2020-11-11,11,81.2285473695398,80.4248886108398
2020-11-12,11,79.9188872933913,79.2342910766602
2020-11-13,11,79.6113121987803,80.4546508789063
2020-11-16,11,80.5935568567145,79.5517807006836
2020-11-17,11,80.4248875702783,80.861442565918
2020-11-18,11,80.7919859323329,79.6212310791016
2020-11-19,11,80.1371594200425,79.760139465332
2020-11-20,11,79.8395115386556,79.8196640014648
2020-11-23,11,79.9784172267778,79.6510009765625
2020-11-24,11,79.3930300801,79.512092590332
2020-11-25,11,79.5120990122556,79.4327239990234
2020-11-27,11,79.6708460635168,79.2342910766602
2020-11-30,11,79.3731957416609,79.760139465332
2020-12-01,11,80.3157439062218,80.9110488891602
2020-12-02,11,81.2979967800874,81.1888580322266
2020-12-03,11,81.2979948676312,80.8118286132813
2020-12-04,11,80.504261551741,81.2979965209961
2020-12-07,11,81.4170466581868,81.863525390625
2020-12-08,11,81.6452484036921,82.5282745361328
2020-12-09,11,83.1632657397834,82.8160095214844
2020-12-10,11,83.0045237284921,82.3397674560547
2020-12-11,11,82.200858816195,82.3099975585938
2020-12-14,11,82.629997253418,80.3199996948242
2020-12-15,11,80.5,80.4800033569336
2020-12-16,11,80.2799987792969,79.8300018310547
2020-12-17,11,80.3899993896484,79.8199996948242
2020-12-18,11,79.7099990844727,79.5299987792969
2020-12-21,11,78.8000030517578,79.2900009155273
2020-12-22,11,78.9899978637695,79.4199981689453
2020-12-23,11,79.5899963378906,79.7600021362305
2020-12-24,11,80,80.1399993896484
2020-12-28,11,80.6500015258789,80.4499969482422
2020-12-29,11,80.8000030517578,81.4199981689453
2020-12-30,11,81.6600036621094,80.5899963378906
2020-12-31,11,80.6399993896484,81.8000030517578
2021-01-04,11,82,80.9599990844727
2021-01-05,11,80.6699981689453,81.0999984741211
2021-01-06,11,80.5800018310547,82.379997253418
2021-01-07,11,82.5500030517578,84.0199966430664
2021-01-08,11,84.370002746582,83.0299987792969
2021-01-11,11,83.5,85
2021-01-12,11,85.120002746582,83.0899963378906
2021-01-13,11,83.370002746582,82.4800033569336
2020-10-13,12,327.322357628763,330.231903076172
2020-10-14,12,320.915410042278,320.696197509766
2020-10-15,12,317.706967905751,323.406463623047
2020-10-16,12,324.293230462774,328.717315673828
2020-10-19,12,327.362229320854,323.057708740234
2020-10-20,12,325.449094300448,322.250610351563
2020-10-21,12,322.250615522672,321.632843017578
2020-10-22,12,321.164507394978,324.562286376953
2020-10-23,12,327.979985318126,329.414825439453
2020-10-26,12,325.150178381928,321.90185546875
2020-10-27,12,321.901838606294,319.360992431641
2020-10-28,12,312.206722483036,306.895843505859
2020-10-29,12,305.490879976019,302.59130859375
2020-10-30,12,302.142955609057,304.046112060547
2020-11-02,12,311.51921277273,310.981140136719
2020-11-03,12,316.331902598635,320.197998046875
2020-11-04,12,343.992400794547,353.288940429688
2020-11-05,12,356.786342680984,353.129486083984
2020-11-06,12,349.103983726865,346.214385986328
2020-11-09,12,364.99679691427,348.745269775391
2020-11-10,12,348.237102534622,352.422058105469
2020-11-11,12,354.883211894089,350.439208984375
2020-11-12,12,350.140246268536,353.139465332031
2020-11-13,12,355.580664444403,354.394958496094
2020-11-16,12,357.663201483606,355.540832519531
2020-11-17,12,351.126737452723,350.837768554688
2020-11-18,12,352.162968719905,343.274963378906
2020-11-19,12,341.062914218776,335.791870117188
2020-11-20,12,333.799064960406,333.500152587891
2020-11-23,12,334.347059329618,333.858825683594
2020-11-24,12,334.974823979371,334.805450439453
2020-11-25,12,337.605366224576,331.995544433594
2020-11-27,12,332.334321459424,336.728515625
2020-11-30,12,333.908645321803,335.134246826172
2020-12-01,12,343.53401045749,339.966857910156
2020-12-02,12,340.544773999662,346.314025878906
2020-12-03,12,346.652790152348,347.429992675781
2020-12-04,12,346,349.890014648438
2020-12-07,12,348.720001220703,347.859985351563
2020-12-08,12,344.75,347.859985351563
2020-12-09,12,348.890014648438,344.410003662109
2020-12-10,12,345.160003662109,339.649993896484
2020-12-11,12,338.130004882813,337.070007324219
2020-12-14,12,340.029998779297,336.130004882813
2020-12-15,12,339.140014648438,339.670013427734
2020-12-16,12,336.829986572266,339.339996337891
2020-12-17,12,339.809997558594,341.670013427734
2020-12-18,12,342.519989013672,338.380004882813
2020-12-21,12,332.070007324219,336.079986572266
2020-12-22,12,335.160003662109,335.010009765625
2020-12-23,12,336.489990234375,337.589996337891
2020-12-24,12,336.440002441406,340.790008544922
2020-12-28,12,343.209991455078,345.950012207031
2020-12-29,12,347.989990234375,347.350006103516
2020-12-30,12,347.079986572266,344.989990234375
2020-12-31,12,345.040008544922,350.679992675781
2021-01-04,12,351.450012207031,349.5
2021-01-05,12,348.690002441406,344.799987792969
2021-01-06,12,337.109985351563,359.269989013672
2021-01-07,12,358.540008544922,365.029998779297
2021-01-08,12,367,363.390014648438
2021-01-11,12,362.619995117188,360.75
2021-01-12,12,357.940002441406,357.369995117188
2021-01-13,12,356.040008544922,356.076995849609
2020-10-13,13,36.4666457341964,35.7551002502441
2020-10-14,13,35.8934584390737,35.4882736206055
2020-10-15,13,35.9231049113536,37.1979560852051
2020-10-16,13,37.0398349680504,36.9706573486328
2020-10-19,13,37.0200671282896,36.5358238220215
2020-10-20,13,36.7137097781591,37.0497169494629
2020-10-21,13,36.9311240158969,36.9508895874023
2020-10-22,13,37.089246468381,37.0694808959961
2020-10-23,13,37.2572507243464,37.5932579040527
2020-10-26,13,37.445016965338,36.7730026245117
2020-10-27,13,36.5654731326633,35.5772171020508
2020-10-28,13,34.8261409083281,34.1837730407715
2020-10-29,13,33.9663549845045,33.1263389587402
2020-10-30,13,32.97810240565,33.6402359008789
2020-11-02,13,34.1244776701869,35.3696823120117
2020-11-03,13,35.9428696414996,36.9311256408691
2020-11-04,13,36.4172315974769,35.8736915588379
2020-11-05,13,35.8934560398929,37.0892448425293
2020-11-06,13,37.2473645244354,36.8718299865723
2020-11-09,13,39.0163444039273,39.3128204345703
2020-11-10,13,39.3325863098457,41.8526382446289
2020-11-11,13,42.0206454657985,40.9533271789551
2020-11-12,13,40.5876709422437,40.2911949157715
2020-11-13,13,40.6173194330414,42.2084121704102
2020-11-16,13,43.2757315205333,43.582088470459
2020-11-17,13,39.441296686461,39.3819999694824
2020-11-18,13,39.939998626709,38.2299995422363
2020-11-19,13,38.1300010681152,37.8499984741211
2020-11-20,13,37.4099998474121,37.5299987792969
2020-11-23,13,37.6800003051758,37.9799995422363
2020-11-24,13,38.4199981689453,38.5200004577637
2020-11-25,13,38.5,39.0699996948242
2020-11-27,13,39.2400016784668,39
2020-11-30,13,39.0099983215332,38.0099983215332
2020-12-01,13,38.3800010681152,38.4599990844727
2020-12-02,13,38.5,39.8400001525879
2020-12-03,13,39.9900016784668,42.8199996948242
2020-12-04,13,43.0499992370605,43.4099998474121
2020-12-07,13,43.1800003051758,42.4300003051758
2020-12-08,13,41.9099998474121,41.9900016784668
2020-12-09,13,42.5299987792969,41.7700004577637
2020-12-10,13,41.3699989318848,41.6500015258789
2020-12-11,13,41.5999984741211,41.5299987792969
2020-12-14,13,42.0499992370605,41.4799995422363
2020-12-15,13,41.5999984741211,41.3300018310547
2020-12-16,13,41.4000015258789,40.439998626709
2020-12-17,13,40.8300018310547,40.8800010681152
2020-12-18,13,40.9900016784668,40.689998626709
2020-12-21,13,40.5499992370605,40.6699981689453
2020-12-22,13,40.5999984741211,39.2700004577637
2020-12-23,13,39.4700012207031,39.8699989318848
2020-12-24,13,39.9500007629395,39.6199989318848
2020-12-28,13,39.6800003051758,39.6599998474121
2020-12-29,13,39.810001373291,39.4099998474121
2020-12-30,13,39.5200004577637,39.3400001525879
2020-12-31,13,39.3300018310547,39.8800010681152
2021-01-04,13,40.1699981689453,41.4000015258789
2021-01-05,13,41.5,41.1599998474121
2021-01-06,13,42.2099990844727,43.0299987792969
2021-01-07,13,44.0400009155273,45.2599983215332
2021-01-08,13,45.0499992370605,45.2099990844727
2021-01-11,13,45.7299995422363,47.7000007629395
2021-01-12,13,47.9900016784668,47.9599990844727
2021-01-13,13,49.0275001525879,48.4900016784668
2020-10-13,14,125.054250095573,120.89143371582
2020-10-14,14,120.791602264732,120.98127746582
2020-10-15,14,118.515535132432,120.502105712891
2020-10-16,14,121.071119835125,118.815010070801
2020-10-19,14,119.753391514846,115.780250549316
2020-10-20,14,115.999868193265,117.3076171875
2020-10-21,14,116.469063939149,116.668724060059
2020-10-22,14,117.247712966539,115.550643920898
2020-10-23,14,116.189546606962,114.841873168945
2020-10-26,14,113.813642695173,114.851852416992
2020-10-27,14,115.291088702066,116.39917755127
2020-10-28,14,114.851851462915,111.008476257324
2020-10-29,14,112.176467508531,115.121383666992
2020-10-30,14,110.868723860409,108.672515869141
2020-11-02,14,108.922082875738,108.582664489746
2020-11-03,14,109.471138602131,110.249794006348
2020-11-04,14,113.943419267055,114.752021789551
2020-11-05,14,117.746855172259,118.824996948242
2020-11-06,14,118.319999694824,118.690002441406
2020-11-09,14,120.5,116.319999694824
2020-11-10,14,115.550003051758,115.970001220703
2020-11-11,14,117.190002441406,119.48999786377
2020-11-12,14,119.620002746582,119.209999084473
2020-11-13,14,119.440002441406,119.26000213623
2020-11-16,14,118.919998168945,120.300003051758
2020-11-17,14,119.550003051758,119.389999389648
2020-11-18,14,118.610000610352,118.029998779297
2020-11-19,14,117.589996337891,118.639999389648
2020-11-20,14,118.639999389648,117.339996337891
2020-11-23,14,117.180000305176,113.849998474121
2020-11-24,14,113.910003662109,115.169998168945
2020-11-25,14,115.550003051758,116.029998779297
2020-11-27,14,116.569999694824,116.589996337891
2020-11-30,14,116.970001220703,119.050003051758
2020-12-01,14,121.01000213623,122.720001220703
2020-12-02,14,122.019996643066,123.080001831055
2020-12-03,14,123.519996643066,122.940002441406
2020-12-04,14,122.599998474121,122.25
2020-12-07,14,122.309997558594,123.75
2020-12-08,14,124.370002746582,124.379997253418
2020-12-09,14,124.529998779297,121.779998779297
2020-12-10,14,120.5,123.23999786377
2020-12-11,14,122.430000305176,122.410003662109
2020-12-14,14,122.599998474121,121.779998779297
2020-12-15,14,124.339996337891,127.879997253418
2020-12-16,14,127.410003662109,127.809997558594
2020-12-17,14,128.899993896484,128.699996948242
2020-12-18,14,128.960006713867,126.660003662109
2020-12-21,14,125.019996643066,128.229995727539
2020-12-22,14,131.610000610352,131.880004882813
2020-12-23,14,132.160003662109,130.960006713867
2020-12-24,14,131.320007324219,131.970001220703
2020-12-28,14,133.990005493164,136.690002441406
2020-12-29,14,138.050003051758,134.869995117188
2020-12-30,14,135.580001831055,133.720001220703
2020-12-31,14,134.080001831055,132.690002441406
2021-01-04,14,133.520004272461,129.410003662109
2021-01-05,14,128.889999389648,131.009994506836
2021-01-06,14,127.720001220703,126.599998474121
2021-01-07,14,128.360000610352,130.919998168945
2021-01-08,14,132.429992675781,132.050003051758
2021-01-11,14,129.190002441406,128.979995727539
2021-01-12,14,128.5,128.800003051758
2021-01-13,14,128.759994506836,130.880004882813
2020-10-13,15,40.2138692017431,39.4897422790527
2020-10-14,15,39.529416492112,39.5690956115723
2020-10-15,15,39.1524751312196,39.6484527587891
2020-10-16,15,39.5591792278277,39.8369255065918
2020-10-19,15,39.8270051833813,38.9838409423828
2020-10-20,15,39.1227145153147,38.8846473693848
2020-10-21,15,38.993762127214,38.7457733154297
2020-10-22,15,38.5374593199107,38.5077018737793
2020-10-23,15,38.6168175549398,38.5077018737793
2020-10-26,15,38.0910855114795,37.3669548034668
2020-10-27,15,37.0792902842492,36.5733909606934
2020-10-28,15,36.0278151842883,35.422721862793
2020-10-29,15,35.2243293740286,35.4028816223145
2020-10-30,15,35.3136050115474,35.6111946105957
2020-11-02,15,35.8988587541954,35.6111946105957
2020-11-03,15,36.0674928413678,36.3849182128906
2020-11-04,15,36.7321011118787,36.2758026123047
2020-11-05,15,36.7221865061829,36.9304962158203
2020-11-06,15,37.2578419812793,37.2280807495117
2020-11-09,15,39.598853079485,37.892692565918
2020-11-10,15,37.9026090067402,38.4085083007813
2020-11-11,15,38.6961740376754,39.0136032104492
2020-11-12,15,38.6664171119545,38.3589096069336
2020-11-13,15,40.8685599309549,41.066951751709
2020-11-16,15,41.4042133596741,42.1977767944336
2020-11-17,15,41.5827623398411,41.5430870056152
2020-11-18,15,41.5629266534004,40.9875907897949
2020-11-19,15,40.6701679356381,40.8387985229492
2020-11-20,15,40.7197620141004,40.6404075622559
2020-11-23,15,40.6999222624778,41.3050155639648
2020-11-24,15,41.8009955291897,42.2672157287598
2020-11-25,15,42.4358464004883,42.1581001281738
2020-11-27,15,42.5152037818424,42.3564910888672
2020-11-30,15,42.0985799942443,42.6739158630371
2020-12-01,15,42.6639965214339,43.1897354125977
2020-12-02,15,43.04093720604,43.5369148254395
2020-12-03,15,43.4278027688555,43.7551498413086
2020-12-04,15,43.5369161745931,44.0229759216309
2020-12-07,15,43.9336987605606,43.9932136535645
2020-12-08,15,43.8543412035604,44.013053894043
2020-12-09,15,44.1122510867921,44.3304786682129
2020-12-10,15,44.1816903938684,43.9634590148926
2020-12-11,15,43.5865149377551,43.9634590148926
2020-12-14,15,43.9138593142541,43.8841018676758
2020-12-15,15,44.0328938804786,44.3602409362793
2020-12-16,15,44.3404013767754,44.3602409362793
2020-12-17,15,44.5487106341558,44.4594345092773
2020-12-18,15,44.5387946437568,45.0744476318359
2020-12-21,15,44.1122537062669,44.5189552307129
2020-12-22,15,44.0824898562278,44.3304786682129
2020-12-23,15,44.2908042984873,44.0229759216309
2020-12-24,15,44.0924140872072,44.1816902160645
2020-12-28,15,44.5685497538357,44.5586280822754
2020-12-29,15,44.6082308529269,44.2808837890625
2020-12-30,15,44.3800799811799,44.1221694946289
2020-12-31,15,44.0229769905303,44.3899993896484
2021-01-04,15,44.310001373291,43.9599990844727
2021-01-05,15,43.6800003051758,43.9799995422363
2021-01-06,15,44.1300010681152,44.4000015258789
2021-01-07,15,44.2000007629395,44.9599990844727
2021-01-08,15,44.4799995422363,45.060001373291
2021-01-11,15,45.1500015258789,45.3600006103516
2021-01-12,15,45.2999992370605,45.7900009155273
2021-01-13,15,45.2900009155273,45.5050010681152
2020-10-13,16,124.760902657861,123.311912536621
2020-10-14,16,123.341480272717,124.139907836914
2020-10-15,16,122.306491766569,123.104911804199
2020-10-16,16,123.380911427521,124.13005065918
2020-10-19,16,124.987617313059,123.72590637207
2020-10-20,16,118.087673440143,115.692405700684
2020-10-21,16,114.992549672584,113.415412902832
2020-10-22,16,113.35627610947,114.105415344238
2020-10-23,16,114.834833342454,114.341979980469
2020-10-26,16,112.814134412063,110.616012573242
2020-10-27,16,110.547013977743,108.979736328125
2020-10-28,16,107.106898268825,105.125625610352
2020-10-29,16,105.717048088511,107.353324890137
2020-10-30,16,106.357758799686,110.064018249512
2020-11-02,16,111.039864352683,111.29615020752
2020-11-03,16,112.370565481402,112.528282165527
2020-11-04,16,110.724437073903,110.300582885742
2020-11-05,16,111.68057974704,113.12956237793
2020-11-06,16,113.435131931083,112.409996032715
2020-11-09,16,117.879997253418,115.529998779297
2020-11-10,16,116.690002441406,117.910003662109
2020-11-11,16,118.120002746582,117.199996948242
2020-11-12,16,115.629997253418,114.5
2020-11-13,16,115.190002441406,116.849998474121
2020-11-16,16,118.300003051758,118.360000610352
2020-11-17,16,117.599998474121,117.699996948242
2020-11-18,16,117.720001220703,116.769996643066
2020-11-19,16,116.540000915527,117.180000305176
2020-11-20,16,117.599998474121,116.940002441406
2020-11-23,16,117.430000305176,120.089996337891
2020-11-24,16,120.860000610352,124.419998168945
2020-11-25,16,122.930000305176,124.199996948242
2020-11-27,16,124.199996948242,124.349998474121
2020-11-30,16,124.099998474121,123.519996643066
2020-12-01,16,123.900001525879,123.160003662109
2020-12-02,16,122.849998474121,124.620002746582
2020-12-03,16,124.160003662109,123.610000610352
2020-12-04,16,123.970001220703,127.199996948242
2020-12-07,16,126.48999786377,124.699996948242
2020-12-08,16,125.319999694824,125.709999084473
2020-12-09,16,125.800003051758,126.790000915527
2020-12-10,16,126.349998474121,124.959999084473
2020-12-11,16,124.080001831055,124.269996643066
2020-12-14,16,125.319999694824,123.529998779297
2020-12-15,16,124.389999389648,125.930000305176
2020-12-16,16,125.930000305176,125.550003051758
2020-12-17,16,126.080001831055,125.550003051758
2020-12-18,16,125.589996337891,125.849998474121
2020-12-21,16,123.970001220703,123.389999389648
2020-12-22,16,123.309997558594,123.610000610352
2020-12-23,16,123.879997253418,123.900001525879
2020-12-24,16,125,124.690002441406
2020-12-28,16,125.099998474121,124.819999694824
2020-12-29,16,125.349998474121,123.800003051758
2020-12-30,16,123.800003051758,124.339996337891
2020-12-31,16,124.220001220703,125.879997253418
2021-01-04,16,125.849998474121,123.940002441406
2021-01-05,16,125.01000213623,126.139999389648
2021-01-06,16,126.900001525879,129.289993286133
2021-01-07,16,130.039993286133,128.990005493164
2021-01-08,16,128.570007324219,128.529998779297
2021-01-11,16,127.949996948242,128.580001831055
2021-01-12,16,129.089996337891,129.210006713867
2021-01-13,16,129.149993896484,127.065002441406
2020-10-13,17,53.8781170223334,53.4412956237793
2020-10-14,17,53.6199922515085,53.1633148193359
2020-10-15,17,52.3690919298855,53.4611473083496
2020-10-16,17,53.5107923820415,53.768913269043
2020-10-19,17,54.0766724594999,54.1858787536621
2020-10-20,17,54.2057314260604,53.0441818237305
2020-10-21,17,52.7562769226225,53.1136779785156
2020-10-22,17,52.7364215519899,53.5107917785645
2020-10-23,17,48.0008623597274,47.8519477844238
2020-10-26,17,47.5044745897196,46.3826370239258
2020-10-27,17,45.6479774416945,45.310432434082
2020-10-28,17,44.5658513189735,43.9304733276367
2020-10-29,17,43.9205471706426,43.7914848327637
2020-10-30,17,43.7815541390585,43.9602546691895
2020-11-02,17,44.6353436708243,44.1389541625977
2020-11-03,17,44.4070058815968,44.5261383056641
2020-11-04,17,44.7842629632885,45.370002746582
2020-11-05,17,46.1500015258789,45.6800003051758
2020-11-06,17,45.5400009155273,45.3899993896484
2020-11-09,17,46.6399993896484,45.5999984741211
2020-11-10,17,45.4000015258789,45.439998626709
2020-11-11,17,45.9000015258789,46.3499984741211
2020-11-12,17,46.1300010681152,44.9500007629395
2020-11-13,17,44.9900016784668,45.4599990844727
2020-11-16,17,46.0400009155273,46.189998626709
2020-11-17,17,45.75,45.5299987792969
2020-11-18,17,45.5499992370605,45.060001373291
2020-11-19,17,44.9199981689453,45.6199989318848
2020-11-20,17,45.6599998474121,45.3899993896484
2020-11-23,17,45.4799995422363,46.060001373291
2020-11-24,17,46.2900009155273,47.0099983215332
2020-11-25,17,47.0299987792969,47.0499992370605
2020-11-27,17,47.3600006103516,47.4500007629395
2020-11-30,17,47.4199981689453,48.3499984741211
2020-12-01,17,48.75,49.560001373291
2020-12-02,17,49.2200012207031,49.9000015258789
2020-12-03,17,49.9199981689453,50.9900016784668
2020-12-04,17,51.060001373291,51.9900016784668
2020-12-07,17,51,50.2000007629395
2020-12-08,17,49.8300018310547,50.689998626709
2020-12-09,17,50.2799987792969,50.0699996948242
2020-12-10,17,49.6599998474121,50.2599983215332
2020-12-11,17,50.1399993896484,49.7299995422363
2020-12-14,17,49.8199996948242,50.4700012207031
2020-12-15,17,50.9799995422363,50.6699981689453
2020-12-16,17,50.7099990844727,51.1199989318848
2020-12-17,17,51.1500015258789,50.6500015258789
2020-12-18,17,50.5699996948242,47.4599990844727
2020-12-21,17,46.3199996948242,46.3600006103516
2020-12-22,17,46.25,46.1699981689453
2020-12-23,17,46.1699981689453,46.5699996948242
2020-12-24,17,46.5999984741211,47.0699996948242
2020-12-28,17,47.189998626709,47.0699996948242
2020-12-29,17,47.2200012207031,49.3899993896484
2020-12-30,17,49.1100006103516,48.75
2020-12-31,17,48.75,49.8199996948242
2021-01-04,17,49.8899993896484,49.6699981689453
2021-01-05,17,49.4500007629395,50.6100006103516
2021-01-06,17,50.439998626709,51.0999984741211
2021-01-07,17,51.4900016784668,52.189998626709
2021-01-08,17,52.4500007629395,51.6500015258789
2021-01-11,17,51.2900009155273,51.5400009155273
2021-01-12,17,51.9000015258789,53.2400016784668
2021-01-13,17,59.5,57.3199996948242
2020-10-13,18,222.138427094658,222.278060913086
2020-10-14,18,222.417690730199,220.283279418945
2020-10-15,18,216.533112907852,219.08642578125
2020-10-16,18,219.575136549379,219.08642578125
2020-10-19,18,219.844436768961,213.660629272461
2020-10-20,18,215.23649901153,214.089492797852
2020-10-21,18,212.563499360522,214.239120483398
2020-10-22,18,213.371372762876,214.328872680664
2020-10-23,18,214.468511246346,215.665374755859
2020-10-26,18,213.291593002353,209.531433105469
2020-10-27,18,211.037491954782,212.693161010742
2020-10-28,18,207.127732479864,202.150756835938
2020-10-29,18,203.537128208934,204.185424804688
2020-10-30,18,202.968623959743,201.941314697266
2020-11-02,18,203.75653967404,201.801666259766
2020-11-03,18,203.357599862126,205.890960693359
2020-11-04,18,213.461144702596,215.824951171875
2020-11-05,18,221.460203690315,222.706939697266
2020-11-06,18,221.67962417021,223.135818481445
2020-11-09,18,223.853937762611,217.819732666016
2020-11-10,18,213.939891932395,210.458999633789
2020-11-11,18,211.835401879055,215.98454284668
2020-11-12,18,216.642823809864,214.87744140625
2020-11-13,18,215.795038882589,215.944641113281
2020-11-16,18,214.30892731813,216.66276550293
2020-11-17,18,215.535726181658,213.900009155273
2020-11-18,18,213.649993896484,211.080001831055
2020-11-19,18,211.380004882813,212.419998168945
2020-11-20,18,212.199996948242,210.389999389648
2020-11-23,18,210.949996948242,210.110000610352
2020-11-24,18,209.589996337891,213.860000610352
2020-11-25,18,215.110000610352,213.869995117188
2020-11-27,18,214.850006103516,215.229995727539
2020-11-30,18,214.100006103516,214.070007324219
2020-12-01,18,214.509994506836,216.210006713867
2020-12-02,18,214.880004882813,215.369995117188
2020-12-03,18,214.610000610352,214.240005493164
2020-12-04,18,214.220001220703,214.360000610352
2020-12-07,18,214.369995117188,214.289993286133
2020-12-08,18,213.970001220703,216.009994506836
2020-12-09,18,215.160003662109,211.800003051758
2020-12-10,18,211.770004272461,210.520004272461
2020-12-11,18,210.050003051758,213.259994506836
2020-12-14,18,213.100006103516,214.199996948242
2020-12-15,18,215.169998168945,214.130004882813
2020-12-16,18,214.75,219.279998779297
2020-12-17,18,219.869995117188,219.419998168945
2020-12-18,18,218.589996337891,218.589996337891
2020-12-21,18,217.550003051758,222.589996337891
2020-12-22,18,222.690002441406,223.940002441406
2020-12-23,18,223.110000610352,221.020004272461
2020-12-24,18,221.419998168945,222.75
2020-12-28,18,224.449996948242,224.960006713867
2020-12-29,18,226.309997558594,224.149993896484
2020-12-30,18,225.229995727539,221.679992675781
2020-12-31,18,221.699996948242,222.419998168945
2021-01-04,18,222.529998779297,217.690002441406
2021-01-05,18,217.259994506836,217.899993896484
